id,lang,accept_length
0,en,2.473684210526316
1,en,2.098360655737705
2,en,2.4615384615384617
3,en,2.4150943396226414
4,en,2.3703703703703702
5,en,2.2
6,en,2.0317460317460316
7,en,1.9692307692307693
8,en,2.2916666666666665
9,en,2.3703703703703702
10,en,2.206896551724138
11,en,2.098360655737705
12,en,2.3703703703703702
13,en,2.723404255319149
14,en,2.098360655737705
15,en,2.4615384615384617
16,en,2.6666666666666665
17,en,1.9692307692307693
18,en,2.0
19,en,2.245614035087719
20,en,2.4615384615384617
21,en,2.327272727272727
22,en,2.6122448979591835
23,en,2.0317460317460316
24,en,2.2857142857142856
25,en,2.342857142857143
26,en,2.0491803278688523
27,en,2.1333333333333333
28,en,2.327272727272727
29,en,2.6296296296296298
30,en,2.4615384615384617
31,en,2.1333333333333333
32,en,2.111111111111111
33,en,2.245614035087719
34,en,3.2
35,en,2.4150943396226414
36,en,2.8444444444444446
37,en,2.4615384615384617
38,en,2.3703703703703702
39,en,2.7037037037037037
40,en,2.327272727272727
41,en,2.3703703703703702
42,en,2.723404255319149
43,en,2.4150943396226414
44,en,3.2
45,en,2.2857142857142856
46,en,2.1333333333333333
47,en,2.4
48,en,2.3703703703703702
49,en,2.4615384615384617
0,hi,1.3195876288659794
1,hi,1.4222222222222223
2,hi,1.2427184466019416
3,hi,1.3473684210526315
4,hi,1.2549019607843137
5,hi,1.3195876288659794
6,hi,1.3473684210526315
7,hi,1.391304347826087
8,hi,1.4382022471910112
9,hi,1.4222222222222223
10,hi,1.3617021276595744
11,hi,1.3333333333333333
12,hi,1.2673267326732673
13,hi,1.391304347826087
14,hi,1.2427184466019416
15,hi,1.3333333333333333
16,hi,1.3333333333333333
17,hi,1.3061224489795917
18,hi,1.2190476190476192
19,hi,1.28
20,hi,1.3763440860215055
21,hi,1.4545454545454546
22,hi,1.4065934065934067
23,hi,1.3617021276595744
24,hi,1.4222222222222223
25,hi,1.292929292929293
26,hi,1.3763440860215055
27,hi,1.3061224489795917
28,hi,1.292929292929293
29,hi,1.3473684210526315
30,hi,1.3473684210526315
31,hi,1.3473684210526315
32,hi,1.4065934065934067
33,hi,1.3617021276595744
34,hi,1.4222222222222223
35,hi,1.3473684210526315
36,hi,1.4065934065934067
37,hi,1.4883720930232558
38,hi,1.4065934065934067
39,hi,1.2427184466019416
40,hi,1.2673267326732673
41,hi,1.391304347826087
42,hi,1.4883720930232558
43,hi,1.3333333333333333
44,hi,1.292929292929293
45,hi,1.4065934065934067
46,hi,1.3333333333333333
47,hi,1.5609756097560976
48,hi,1.3333333333333333
49,hi,1.391304347826087
0,gu,1.0406504065040652
1,gu,1.0406504065040652
2,gu,1.0847457627118644
3,gu,1.0578512396694215
4,gu,1.0406504065040652
5,gu,1.0578512396694215
6,gu,1.0158730158730158
7,gu,1.0847457627118644
8,gu,1.0578512396694215
9,gu,1.032258064516129
10,gu,1.0578512396694215
11,gu,1.0756302521008403
12,gu,1.0578512396694215
13,gu,1.0847457627118644
14,gu,1.0578512396694215
15,gu,1.0406504065040652
16,gu,1.1228070175438596
17,gu,1.103448275862069
18,gu,1.0666666666666667
19,gu,1.0158730158730158
20,gu,1.0756302521008403
21,gu,1.0756302521008403
22,gu,1.1743119266055047
23,gu,1.1327433628318584
24,gu,1.0756302521008403
25,gu,1.0666666666666667
26,gu,1.032258064516129
27,gu,1.0406504065040652
28,gu,1.024
29,gu,1.0491803278688525
30,gu,1.0666666666666667
31,gu,1.0406504065040652
32,gu,1.0491803278688525
33,gu,1.103448275862069
34,gu,1.0666666666666667
35,gu,1.1228070175438596
36,gu,1.032258064516129
37,gu,1.0940170940170941
38,gu,1.0158730158730158
39,gu,1.1327433628318584
40,gu,1.032258064516129
41,gu,1.1327433628318584
42,gu,1.0756302521008403
43,gu,1.1743119266055047
44,gu,1.0406504065040652
45,gu,1.0491803278688525
46,gu,1.032258064516129
47,gu,1.024
48,gu,1.0666666666666667
49,gu,1.0666666666666667
0,bn,1.0756302521008403
1,bn,1.1636363636363636
2,bn,1.1228070175438596
3,bn,1.1636363636363636
4,bn,1.1743119266055047
5,bn,1.1636363636363636
6,bn,1.1531531531531531
7,bn,1.1962616822429906
8,bn,1.1851851851851851
9,bn,1.0756302521008403
10,bn,1.1962616822429906
11,bn,1.0940170940170941
12,bn,1.0491803278688525
13,bn,1.0578512396694215
14,bn,1.1228070175438596
15,bn,1.1228070175438596
16,bn,1.0666666666666667
17,bn,1.1228070175438596
18,bn,1.1851851851851851
19,bn,1.0756302521008403
20,bn,1.1327433628318584
